gene_id	Ex	In	Pro
NSUN6	0.551724137931034	0	0.88
NT5C1B-RDH14	0.429824561403509	0.375	0.733333333333333
NT5C2	0.626685393258427	0.36	0.597413793103448
NT5C3A	0.795373665480427	0.958333333333333	0.865384615384615
NTM	0.547544409613375	0.444444444444444	0.564814814814815
NTMT1	0.246153846153846	0.2	0.392405063291139
NTN4	0.727272727272727	0.728395061728395	0.572327044025157
NTNG1	0.833333333333333	1	0.5
NTPCR	0.60752688172043	1	0.580357142857143
NUAK1	0.571428571428571	1	0.368421052631579
NUB1	0.51601030548399	0.81025641025641	0.516346153846154
NUBP1	0.923076923076923	1	1
NUBP2	0.992831541218638	1	1
NUCB2	0.357519788918206	0.198275862068966	0.360169491525424
NUCKS1	0.40667623833453	0.376417233560091	0.401584921824802
NUDC	0.576007326007326	0.589285714285714	0.515151515151515
NUDCD1	0.4625	0.671428571428571	0.471052631578947
NUDCD2	0.142857142857143	0	0.072
NUDT11	0.555555555555555	0.571428571428571	0.432835820895522
NUDT12	0.692307692307692	NA	0.672222222222222
NUDT15	0.5	0	0.563636363636364
NUDT16	0.265625	0.25	0.476190476190476
NUDT19	0.340425531914894	1	0.9
NUDT2	0.711538461538462	1	0.728813559322034
NUDT21	0.816129032258065	0.284722222222222	0.690860215053763
NUDT22	0.8	NA	0.6875
NUDT3	0.377570093457944	0.583333333333333	0.248181818181818
NUDT4	0.47816091954023	0.302469135802469	0.437037037037037
NUDT5	0.411347517730496	0.333333333333333	0.365079365079365
NUDT9	0.579545454545454	0.395833333333333	0.5375
NUF2	0.75	NA	0.585164835164835
NUFIP1	0.555555555555556	0	0.25
NUFIP2	0.424242424242424	0.2	0.763157894736842
NUMA1	0.724279835390946	0.939393939393939	0.769230769230769
NUMB	0.71326164874552	0.5	0.325
NUP107	0.520454545454545	0.727272727272727	0.603260869565217
NUP133	0.671052631578947	0	0.729591836734694
NUP153	0.666666666666667	NA	0.3125
NUP155	0.111111111111111	1	0.25
NUP160	0.576923076923077	0.6	0.0833333333333333
NUP214	0.333333333333333	1	0
NUP35	1	1	0.76271186440678
NUP42	0.788834951456311	0.983333333333333	0.863849765258216
NUP43	0.838383838383838	0.866666666666667	0.558139534883721
NUP50	0.483156028368794	NA	0.744725738396624
NUP54	0.798319327731092	0.729166666666667	0.94392523364486
NUP58	0.630208333333333	0.243589743589744	0.636666666666667
NUP62	0.333333333333333	1	0.517241379310345
NUP88	0.484444444444444	0.433333333333333	0.571830985915493
NUP93	0.819004524886878	0.805555555555556	0.634438305709024
NUP98	0.369565217391304	0.5	0.152777777777778
NUS1	0.769230769230769	0.5	0.568965517241379
NUSAP1	0.558441558441558	0.285714285714286	0.620616615674276
NUTF2	0.13013698630137	0.285714285714286	0.117073170731707
NUTM2A-AS1	0.384615384615385	1	NA
NVL	0.725490196078431	1	0.625
NXF1	0.994152046783626	1	1
NXPE3	0.678571428571429	0	1
NXPH2	0.576923076923077	0.5	0.861111111111111
NYAP1	0.442857142857143	0.5	0.857142857142857
OARD1	0.494791666666667	0.25	0.49375
OAT	1	1	0.988593155893536
OAZ1	0.702062643239114	0.770700636942675	0.66078697421981
OAZ2	0.919575113808801	0.956043956043956	0.924764890282132
OBI1	0.624384236453202	0.416666666666667	0.634615384615385
OBSCN	0.652173913043478	1	1
OBSL1	0.216981132075472	0.45	0.229166666666667
OCIAD1	0.593324432576769	0.555194805194805	0.555393586005831
ODC1	0.0350584307178631	0	0
ODF2	0.275862068965517	NA	0.333333333333333
ODF2L	0.526981040350024	0.59469696969697	0.545454545454545
ODR4	0.43859649122807	NA	0.608695652173913
OFD1	0.340579710144927	0.25	0.555555555555556
OGA	0.437596566523605	0.47196261682243	0.494164456233422
OGDH	0.577777777777778	NA	0.647058823529412
OGFOD1	0.201785714285714	0.7	0.165178571428571
OGFOD2	0.722222222222222	NA	0.391304347826087
OGFOD3	0.533898305084746	0.733333333333333	0.189189189189189
OGFRL1	0	NA	0.846153846153846
OGG1	0.789473684210526	1	0.685185185185185
OGT	0.645161290322581	NA	0.9
OIP5-AS1	0.431836091410559	0.58	0.492063492063492
OLA1	0.806	0.786458333333333	0.865800865800866
OLFM1	0.30989010989011	0.5	0.326530612244898
OLFM2	0.975177304964539	1	0.994047619047619
OMG	0.794871794871795	NA	NA
OPA1	0.451345755693582	0.418367346938775	0.42155612244898
OPHN1	0.661764705882353	0.6	0.807692307692308
OPN3	0.407407407407407	0.538461538461538	0.558333333333333
OPTN	0.611814345991561	0.681818181818182	0.635204081632653
ORC2	0.484567901234568	NA	0.3125
ORC3	0.823636363636364	0.709090909090909	0.658823529411765
ORC4	0.463586956521739	0.40625	0.397977941176471
ORC5	0.743243243243243	1	0.777777777777778
ORC6	0.49	1	0.721374045801527
ORMDL1	0.460511033681765	0.46031746031746	0.460176991150442
OS9	0.745098039215686	0.604838709677419	0.7325
OSBP	0.444444444444444	NA	0
OSBP2	0.5	NA	NA
OSBPL11	NA	0	0.692307692307692
OSBPL1A	0.431818181818182	NA	0.551020408163265
OSBPL2	0.257142857142857	0	0.204081632653061
OSBPL3	0.8	NA	0
OSBPL5	0.570776255707763	0.888888888888889	NA
OSBPL6	0.247945205479452	0.52	0.154285714285714
OSBPL8	0.321052631578947	0.327777777777778	0.397841726618705
OSBPL9	0.506329113924051	0.6875	0.382352941176471
OSER1	0.525641025641026	0.25	0.311965811965812
OSGEP	0.732919254658385	0.691666666666667	0.862068965517241
OSGEPL1	0.204545454545455	NA	0.777777777777778
OSTC	0.883177570093458	0.921875	0.948837209302326
OSTF1	0.490196078431373	NA	0.333333333333333
OSTM1	0.659090909090909	0	0.617647058823529
OTUB1	0.442622950819672	0.361111111111111	0.36026936026936
OTUD3	0.36231884057971	0.0555555555555556	0.107142857142857
OTUD5	0.523255813953488	1	0.775862068965517
OTUD6B	0.488372093023256	1	0.279661016949153
OTUD6B-AS1	0.514041514041514	0.507936507936508	0.571428571428571
OTULINL	0.736842105263158	NA	0.956521739130435
OTX1	0.571428571428571	NA	0.261904761904762
OVCA2	0.930555555555556	1	0.981818181818182
OXA1L	0.375	0.583333333333333	0.31981981981982
OXCT1	0.601851851851852	1	0.591397849462366
OXR1	0.76056338028169	NA	0.654385964912281
OXSR1	0.593575418994413	0.5	0.717592592592593
P2RX4	0.970588235294118	NA	0.769230769230769
P2RY11	0	0	1
P3H1	0.807909604519774	NA	0.428571428571429
P3H2	NA	NA	0.67741935483871
P3H4	0.690476190476191	NA	0.828828828828829
PA2G4	0.693939393939394	0.6125	0.601754385964912
PAAF1	0.936781609195402	1	0.991071428571429
PABPC1	0.673152848279752	0.76231884057971	0.654252509244585
PABPC4	0.794270833333333	0.65	0.903409090909091
PABPN1	0.56984126984127	0.727272727272727	0.662621359223301
PACC1	0.699658703071672	0.4	0.595505617977528
PACRGL	0.333333333333333	NA	0.0526315789473684
PACS1	0.0902255639097744	0	0
PACSIN2	0.379310344827586	0.933333333333333	0.545454545454545
PAFAH1B1	0.577230769230769	0.536672629695885	0.546741452991453
PAFAH1B2	0.416326530612245	1	0.8
PAFAH1B3	0.986998916576381	0.9625	0.972049689440994
PAG1	1	NA	0.25
PAICS	0.622994652406417	0.59375	0.701171875
PAIP1	0.612637362637363	0.770186335403727	0.555245535714286
PAIP2	0.785808435852373	0.74609375	0.761837121212121
PAK1	0.414256198347107	0.230769230769231	0.460365853658537
PAK1IP1	0.547437295528899	0.38655462184874	0.490740740740741
PAK2	0.294430450601735	0.28042328042328	0.140350877192982
PAK3	0.591112770724421	0.655677655677656	0.291497975708502
PAK5	0.609567198177676	0.544444444444444	0.541666666666667
PALB2	0.777777777777778	NA	0.217391304347826
PALLD	0.293650793650794	0.25	0.471115537848606
PALM	0.887724550898204	0.946428571428571	0.943069306930693
PALM2AKAP2	0.554022988505747	0.6	0.630769230769231
PALMD	0.595170454545454	NA	0.49375
PAM	0.804828973843058	0.428571428571429	0.725
PAN3	0	NA	1
PANK1	0.741935483870968	1	0.916666666666667
PANK2	0.394736842105263	1	0.138888888888889
PANK3	0.333333333333333	NA	0.681818181818182
PANX1	0.592485549132948	0.708333333333333	0.444444444444444
PANX2	0.416666666666667	NA	0.3
PAOX	0.818181818181818	NA	0.72
PAPOLA	0.583439220669208	0.581018518518518	0.542829457364341
PAPOLG	0.4671875	0.244444444444444	0.557692307692308
PAPPA2	0.333333333333333	NA	0.666666666666667
PAPSS1	0.825409836065574	0.646341463414634	0.85
PAQR3	0.884615384615385	NA	0.519230769230769
PAQR4	0.907563025210084	0.785714285714286	0.953271028037383
PAQR8	NA	NA	0.305555555555556
PARD3	0.4	NA	0
PARD6G	0.111111111111111	NA	0
PARG	0.709302325581395	1	0.553571428571429
PARK7	0.960517358747447	0.985074626865672	0.969418960244648
PARL	0.921428571428571	1	0.96
PARN	0.511737089201878	0.333333333333333	0.45045045045045
PARP1	0.352511415525114	0.345238095238095	0.353639846743295
PARP11	0.666666666666667	0	0.785714285714286
PARP14	NA	NA	0.466666666666667
PARP2	0.765957446808511	0.533333333333333	0.745833333333333
PARP4	0.666666666666667	NA	0.695652173913043
PARP6	0.979041916167665	1	0.984126984126984
PARP8	0.428571428571429	0	0.75
PARP9	NA	NA	0.307692307692308
PARPBP	0	NA	1
PARVA	0	NA	0.166666666666667
PASK	0.266666666666667	1	0
PATJ	0.450980392156863	0.125	0.958333333333333
PATL1	0.448275862068966	NA	0.431034482758621
PATZ1	0.723076923076923	0.5	0.924528301886792
PAWR	0.230769230769231	0	0.392857142857143
PAX6	0.6125	0.638888888888889	0.569302721088435
PAXBP1	0.178947368421053	0.285714285714286	0.223502304147465
PAXIP1	0.594594594594595	0	0.423728813559322
PBDC1	0.697777777777778	0.666666666666667	0.827777777777778
PBK	0.973684210526316	NA	0.713483146067416
PBRM1	0.416361416361416	0.378472222222222	0.414728682170543
PBX1	0.0268361581920904	0.1	0.121794871794872
PBX2	0.692307692307692	1	0.676470588235294
PBX4	0.438775510204082	0.4	0.424242424242424
PBXIP1	NA	NA	0.378787878787879
PCBD2	0.133333333333333	0	0.282051282051282
PCBP1-AS1	0.515873015873016	0.25	0.805555555555555
PCBP2	0.872434701492537	0.885294117647059	0.897790055248619
PCCA	0.833333333333333	1	0.875
PCCB	0.802816901408451	0.5	1
PCDH10	0.466666666666667	NA	1
PCDH11X	0.282679738562091	0.333333333333333	0.373737373737374
PCDH8	0.778301886792453	1	0.9375
PCDH9	0.345991561181435	0.325925925925926	0.307692307692308
PCDHA3	0.0703125	0	0.111111111111111
PCF11	0.490604026845638	0.4	0.434375
PCGF2	0.497005988023952	0.133333333333333	0.5625
PCGF3	0.417840375586854	0	0.444444444444444
PCGF5	0.416666666666667	0.75	0.625
PCID2	0.792134831460674	0.5	0.870098039215686
PCIF1	0.423728813559322	0	0.296296296296296
PCLAF	0	0	0.117052023121387
PCLO	0.314984709480122	NA	0.127450980392157
PCM1	0.243727146639768	0.189772727272727	0.184042257436753
PCMT1	0.896370582617001	0.863636363636364	0.840632603406326
PCMTD1	0.43640350877193	0.71875	0.676587301587302
PCMTD2	0.41705069124424	0.235294117647059	0.451434878587196
PCNA	0.786324786324786	0.888888888888889	0.844827586206897
PCNP	0.83921568627451	0.760942760942761	0.764849755415793
PCNT	0.498679743493022	0.446280991735537	0.461931818181818
PCNX4	0.481481481481482	0.666666666666667	0.396396396396396
PCSK7	1	1	0.68
PCYOX1	0.428636363636364	0.270833333333333	0.450757575757576
PCYOX1L	0.68	NA	0.2
PCYT1A	0.4375	NA	0.358974358974359
PCYT1B	0.8	1	0.379032258064516
PDAP1	0.981818181818182	1	0.993464052287582
PDCD10	0.734126984126984	0	0.652985074626866
PDCD11	0.420560747663551	0.45	0.5
PDCD2	0.630182421227197	0.55	0.569444444444445
PDCD4	0.698412698412698	0.133333333333333	0.643564356435644
PDCD5	0.799043062200957	0.86	0.715686274509804
PDCD6	0.979411764705882	1	0.972222222222222
PDCD6IP	0.492575524833589	0.671428571428571	0.464619492656876
PDCD6IPP2	0.615384615384615	NA	0
PDCD7	0.130555555555556	0.346153846153846	0.068421052631579
PDCL	0.285318559556787	0.511363636363636	0.261811023622047
PDCL3	0.424657534246575	0.0555555555555556	0.409638554216867
PDE12	0.304347826086957	0.5	0.611111111111111
PDE1A	0.484615384615385	0.32	0.425806451612903
PDE1C	0.566037735849057	0.333333333333333	0.542857142857143
PDE3B	0.111111111111111	NA	NA
PDE4A	0.783783783783784	NA	0
PDE4B	0.45	1	0.214285714285714
PDE4D	0.153846153846154	0.428571428571429	0.0833333333333333
PDE4DIP	0.38941504178273	0.429508196721311	0.433566433566434
PDE6D	0.943060498220641	0.96078431372549	0.985611510791367
PDE7A	0.705128205128205	NA	0.833333333333333
PDE9A	0.833955223880597	0.527777777777778	0.966666666666667
PDF	0.246913580246914	0	0.232558139534884
PDGFC	0.357142857142857	0	0.631578947368421
PDGFD	NA	NA	0.503355704697987
PDHA1	0.555416666666667	0.433333333333333	0.564864864864865
PDHB	0.581761006289308	1	0.653846153846154
PDHX	0.426966292134831	0.933333333333333	0.341085271317829
PDIA3	0.748898678414097	0.798850574712644	0.704136253041363
PDIA4	0.0952380952380952	0.1875	0.134831460674157
PDIA6	0.551448335495028	0.641975308641975	0.566935483870968
PDIK1L	0.488495575221239	0.244444444444444	0.244444444444444
PDK1	0.583333333333333	NA	0.128205128205128
PDK2	0.747368421052632	NA	0.648936170212766
PDLIM3	1	NA	0.964601769911504
PDLIM5	0.266666666666667	0.333333333333333	0.43010752688172
PDLIM7	0.0144927536231884	0	0.0454545454545455
PDP1	0.423913043478261	0.75	0.375
PDPN	0	NA	0.662352941176471
PDRG1	0.744360902255639	0.615384615384615	0.78
PDS5A	0.492307692307692	NA	0.511764705882353
PDS5B	0.577714285714286	0.565714285714286	0.672857142857143
PDSS1	0.590909090909091	0	0.933333333333333
PDXDC1	0.252941176470588	0.5	0.0192307692307692
PDXDC2P-NPIPB14P	0.780487804878049	1	0.0769230769230769
PDXK	0.431372549019608	0.333333333333333	0.6
PDZD7	0.104166666666667	0	NA
PDZD8	0.375	0.518518518518518	0.485294117647059
PDZRN4	0.571428571428571	0.355769230769231	0.818181818181818
PEA15	0.395465994962217	0.7	0.835153922542204
PEBP1	0.972587719298246	0.88135593220339	0.955905511811024
PECR	0.5	0.333333333333333	0.65
PEG10	0.0955014749262537	0.076271186440678	0.106132075471698
PELI1	0.844298245614035	0.888888888888889	0.814207650273224
PELO	0.122641509433962	0	0
PENK	0.970238095238095	1	0.992395437262357
PEPD	0.927230046948357	1	0.972222222222222
PET117	0.596774193548387	0.6	0.880952380952381
PEX1	0.490196078431373	0.523809523809524	0.574074074074074
PEX10	0.166666666666667	0	0.0121951219512195
PEX11B	0.922268907563025	0	0.818181818181818
PEX12	0.56	NA	0.363636363636364
PEX13	0.443194600674916	0.285714285714286	0.490196078431373
PEX19	0.584615384615385	0.25	0.420168067226891
PEX2	0.611111111111111	0.5	0.591954022988506
PEX26	0.555555555555556	NA	0.9
PEX3	0.584070796460177	0.125	0.8075
PEX5	0.9375	NA	1
PEX6	0.592592592592593	1	0.140625
PEX7	0.76	NA	0.653846153846154
PFDN1	0.816666666666667	0.916666666666667	0.884146341463415
PFDN2	0.948275862068966	1	0.985507246376812
PFDN4	0.413455657492355	0.382608695652174	0.373662551440329
PFKFB3	0.8125	1	0.921052631578947
PFKP	0.978378378378378	1	0.740740740740741
PGAM1	0.968141592920354	1	0.990723562152134
PGAP1	0.274509803921569	0.115384615384615	0.336734693877551
PGAP4	0.306930693069307	0	0
PGBD1	0.383333333333333	0.473684210526316	0.568181818181818
PGBD2	0.371428571428571	NA	0.121212121212121
PGD	0.222287735849057	0.268518518518518	0.259765625
PGGT1B	0.621212121212121	0.380952380952381	0.638888888888889
PGK1	0.0431937172774869	0	0.0685840707964602
PGM2	0.46875	NA	0.816176470588235
PGM2L1	0.416871416871417	0.218181818181818	0.545454545454545
PGM3	0.15	0.2	0.353846153846154
PGP	0.75	1	1
PGPEP1	0	0	1
PGRMC1	0.858024691358025	0.838383838383838	0.832704402515723
PGRMC2	0.629506008010681	0.4	0.718936877076412
PGS1	0.59375	0.380952380952381	0.651162790697674
PHACTR1	0.884751773049645	1	0.683333333333333
PHACTR3	0.472916666666667	0.291666666666667	0.704545454545455
PHACTR4	0.404761904761905	0.277777777777778	0.675
PHAX	0.580412371134021	0.335714285714286	0.49375
PHB	0.276657060518732	0	0.124293785310734
PHC1	0.666666666666667	1	0.169811320754717
PHC2	0.933333333333333	0	0.930232558139535
PHF1	0.919811320754717	1	0.954022988505747
PHF10	0.75	NA	0.6
PHF12	0.532967032967033	0.7	0.3
PHF13	0.49	0.5	0.59375
PHF14	0.443221138722869	0.486291486291486	0.35836627140975
PHF19	1	NA	0.268292682926829
PHF2	0.814814814814815	0.5	NA
PHF20	0.45	0.428571428571429	0.438775510204082
PHF20L1	0.356472795497186	0.406593406593407	0.457216940363008
PHF21A	0.323809523809524	0.2	0.24
PHF21B	0.585106382978723	0.5	1
PHF23	0.747368421052632	0.428571428571429	0.387096774193548
PHF3	0.381330910742675	0.479411764705882	0.373755656108597
PHF6	0.471823204419889	0.381818181818182	0.536559139784946
PHF7	0	0.6	0.777777777777778
PHF8	0.462962962962963	NA	0.583333333333333
PHGDH	1	1	0.981759656652361
PHIP	0.275776397515528	0.285714285714286	0.292636878539962
PHKB	0.44671201814059	0.5	0.611241217798595
PHKG2	0.0476190476190476	0	0
PHLDA1	0.341573033707865	0	0.29626334519573
PHLDB1	0.556962025316456	0.766666666666667	0.733333333333333
PHLDB2	1	NA	0
PHOSPHO2	1	0.8	0.363636363636364
PHOSPHO2-KLHL23	0.457142857142857	0.566666666666667	0.833333333333333
PHRF1	0.422131147540984	0.214285714285714	0.377551020408163
PHTF1	0.553319919517103	0.948051948051948	0.55
PHTF2	0.579047619047619	0.4	0.598214285714286
PHYH	0.631578947368421	1	0.892857142857143
PHYHIP	0.960526315789474	NA	NA
PHYHIPL	0.368045112781955	0.483516483516484	0.378961874138723
PHYKPL	0.359307359307359	0.333333333333333	0.212765957446809
PI4K2A	0.0952380952380952	0	0
PI4K2B	0.3	NA	0.2
PI4KAP2	0.679347826086957	0.916666666666667	0.509433962264151
PI4KB	0.0808823529411765	0.0277777777777778	0
PIAS1	0.451790633608815	0.516666666666667	0.524861878453039
PIAS2	0.332075471698113	0.26	0.476190476190476
PIAS3	0.727272727272727	1	1
PIAS4	0.292682926829268	0	0.314285714285714
PIBF1	0.540384615384615	0.399038461538462	0.458741258741259
PICALM	0.675	0.8	0.51864406779661
PID1	0.786380597014925	0.7734375	0.723214285714286
PIF1	1	NA	0.533333333333333
PIGA	0.5	NA	0.590909090909091
PIGBOS1	0.516393442622951	0.833333333333333	0.652173913043478
PIGG	0.756410256410256	1	0.701388888888889
PIGH	0.669172932330827	0.777777777777778	0.688524590163934
PIGK	0.402439024390244	0.6875	0.416666666666667
PIGL	0.456521739130435	NA	0.678571428571429
PIGP	0.7	NA	1
PIGQ	0.767857142857143	NA	0.882352941176471
PIGT	0.991379310344828	1	0.942307692307692
PIGV	0.375	0	1
PIGW	0.916666666666667	1	0.851851851851852
PIGX	0.372297297297297	0.5125	0.395238095238095
PIK3C2A	0	0	1
PIK3C3	0.441117764471058	0.452380952380952	0.591397849462366
PIK3CA	0.504559270516717	0	0.380952380952381
PIK3CB	0.487179487179487	0.222222222222222	0.541666666666667
PIK3IP1	0.5875	NA	0.5
PIK3R1	0.550239234449761	0.185185185185185	0.257777777777778
PIK3R2	0.493029150823828	0.571428571428571	0.49290780141844
PIK3R3	0.601495726495726	0.625	0.5
PIK3R4	0.5625	NA	0.566666666666667
PIM1	0.950617283950617	NA	0.841584158415842
PIN4	0.108433734939759	0.0454545454545455	0.0330882352941176
PINK1	0.68944099378882	0.25	0.658536585365854
PINX1	0.48	0	0.4625
PIP4K2B	0.761904761904762	0.25	0.785714285714286
PIP4P1	1	1	0.835443037974684
PIP4P2	0.792682926829268	0	0.7
PIP5K1A	0.939814814814815	0.933333333333333	0.862745098039216
PIP5K1C	0.909090909090909	0	0.684210526315789
PIP5KL1	0.714285714285714	NA	1
PIPOX	NA	NA	0.72
PISD	0.894021739130435	1	1
PITPNA	0.844827586206897	NA	0.671875
PITPNB	0.545205479452055	0.37	0.562962962962963
PITPNC1	0.431372549019608	0.333333333333333	0.444444444444444
PITRM1	0.685430463576159	0.666666666666667	0.861111111111111
PJA1	0.95873786407767	1	0.939189189189189
PJA2	0.634408602150538	0.608465608465608	0.779220779220779
PKD1P1	0.836734693877551	0.9	0.818181818181818
PKD1P6-NPIPP1	0.868131868131868	1	1
PKD2	0.327485380116959	NA	0.833333333333333
PKIA	0.47323600973236	0.493877551020408	0.472049689440994
PKN2	0.47	0.5	0.593023255813953
PKNOX1	0.583333333333333	NA	0.53125
PKP4	0.569444444444444	NA	0.5
PLA2G12A	0.509243697478992	0.582417582417582	0.707641196013289
PLAA	0.767543859649123	0.666666666666667	0.658119658119658
PLBD2	0.444444444444444	0	0.5
PLCB1	0.496515679442509	0.19047619047619	0.402439024390244
PLCB4	0.568627450980392	0.904761904761905	0.325
PLCE1	0.558641975308642	NA	0.491269841269841
PLCG1	0.746268656716418	1	0.826086956521739
PLCH1	0.333333333333333	NA	0.434782608695652
PLCL1	0.533333333333333	0.5	NA
PLCL2	0.516339869281046	0.791666666666667	0.666666666666667
PLCXD1	0.634146341463415	0.75	0.882352941176471
PLD2	0.571428571428571	1	1
PLD6	0.790697674418605	NA	1
PLEKHA1	0.688380952380952	0.571428571428571	0.712987012987013
PLEKHA3	0.378980891719745	0.383928571428571	0.367816091954023
PLEKHA5	0.612962962962963	0.777777777777778	0.632478632478632
PLEKHA6	0.272727272727273	NA	NA
PLEKHA8	0.326169405815424	0.238095238095238	0.512820512820513
PLEKHG4B	0.277777777777778	0.333333333333333	0.403846153846154
PLEKHJ1	0.0872093023255814	0.157894736842105	0.0325581395348837
PLEKHM2	0.5	1	0.375
PLEKHO1	0.905829596412556	0.777777777777778	0.908730158730159
PLGRKT	0.955882352941177	1	1
PLIN2	0.947916666666667	1	0.72887323943662
PLK2	0.788262370540852	0.852112676056338	0.814606741573034
PLK3	0.87037037037037	NA	0.833333333333333
PLK4	0.285714285714286	NA	0.923076923076923
PLOD2	NA	NA	0.631578947368421
PLPBP	0.684684684684685	0.666666666666667	0.866666666666667
PLPP1	0.7	NA	0.870967741935484
PLPP3	NA	NA	0.721153846153846
PLPP5	0.696951219512195	0.363333333333333	0.567567567567568
PLPPR1	0.950437317784257	1	0.944153577661431
PLPPR4	0.694444444444444	0	0.61046511627907
PLPPR5	0.519793459552496	0.476190476190476	0.371428571428571
PLRG1	0.516550522648084	0.521428571428571	0.496598639455782
PLS3	0.633333333333333	0.676842105263158	0.779746835443038
PLSCR1	NA	NA	0.848484848484849
PLXNA2	0.454022988505747	NA	0.444444444444444
PLXNA3	0	NA	0.8
PLXNA4	0.688271604938272	NA	0.69047619047619
PM20D2	0.5	0.5	0.68
PML	0.638888888888889	1	0.291666666666667
PMM1	0.96969696969697	0.857142857142857	1
PMM2	0.918181818181818	0	0.854166666666667
PMP2	0.5	NA	0.590909090909091
PMP22	1	NA	0.990909090909091
PMPCB	0.0693970420932878	0.173913043478261	0.0593607305936073
PMS1	0.639423076923077	0.675	0.564814814814815
PMS2	0.233974358974359	0.133333333333333	0.0888888888888889
PMS2CL	0.208333333333333	0.333333333333333	0.302083333333333
PMS2P1	0.507936507936508	1	0.704347826086957
PMS2P5	0.202898550724638	1	0.456140350877193
PNISR	0.493342516069789	0.383760683760684	0.530008110300081
PNKD	0.00571428571428571	0	0.0233918128654971
PNMA2	0.525423728813559	0.6	0.57
PNN	0.352258852258852	0.284900284900285	0.38030303030303
PNO1	0.401941747572816	0.514285714285714	0.583333333333333
PNPLA3	0.521739130434783	NA	0.692307692307692
PNPLA8	0.51530612244898	0.474358974358974	0.426470588235294
PNPT1	0.429213483146067	1	0.384615384615385
PNRC1	0.761296660117878	0.814285714285714	0.840796019900498
PNRC2	0.829470198675497	0.85	0.76294498381877
POC1A	0	NA	0.781818181818182
POC1B	0.32	0.5	0.727272727272727
POC1B-GALNT4	0.916666666666667	NA	0
POC5	0.181818181818182	NA	0.130434782608696
PODXL	0.230769230769231	0	1
PODXL2	0.986234021632252	0.971014492753623	1
POFUT1	0.222222222222222	1	0
POGK	0.511111111111111	0.696969696969697	0.777777777777778
POGLUT1	0.768292682926829	NA	0.5
POGLUT3	0.446428571428571	0.25	0.603260869565217
POGZ	0.596153846153846	0.25	0.375
POLA1	0.532163742690058	0.833333333333333	0.425925925925926
POLB	0.811188811188811	0.822222222222222	0.864197530864198
POLD2	0.984	1	1
POLD3	0.574534161490683	0.142857142857143	0.486486486486486
POLDIP2	0.643377001455604	0.757575757575757	0.626488095238095
POLDIP3	0.892857142857143	1	0.939935064935065
POLE3	0.107843137254902	0	0.152173913043478
POLE4	0.883977900552486	1	1
POLG	0.2	0	1
POLG2	0.630434782608696	NA	0.902439024390244
POLH	0.402777777777778	NA	0.5
POLI	0.425	0.625	0.44
POLK	0.583924349881797	0.5	0.627160493827161
POLR1B	0.925925925925926	1	0
POLR1D	0.351890034364261	0.123809523809524	0.370247933884298
POLR1E	0.823529411764706	NA	0.571428571428571
POLR2B	0.46198347107438	0.441176470588235	0.545081967213115
POLR2C	0.758139534883721	1	0.67005076142132
POLR2D	0.231292517006803	0.25	0.201058201058201
POLR2F	0.496323529411765	0.439393939393939	0.501700680272109
POLR2J	0.0990990990990991	0.08	0.0303030303030303
POLR2J2	0.808743169398907	0.694444444444445	0.68452380952381
POLR2J3	0.448844884488449	0.763888888888889	0.449908925318761
POLR2J4	0.660818713450292	1	0.422413793103448
POLR2K	0.895316804407713	1	0.842723004694836
POLR2L	0.0493421052631579	0.0476190476190476	0.0266666666666667
POLR2M	0.587962962962963	0.37037037037037	0.542553191489362
POLR3A	0.125	NA	0
POLR3B	0.0588235294117647	0.142857142857143	0.448275862068966
POLR3C	0.145454545454545	NA	0.0975609756097561
POLR3E	0.363363363363363	NA	0.359477124183007
POLR3F	0.841463414634146	0.875	0.85377358490566
POLR3H	0.46551724137931	0.5	0.635416666666667
POM121	0.657142857142857	NA	NA
POM121C	0.233766233766234	0.75	0.296511627906977
POMGNT1	0.871428571428571	NA	0.884615384615385
POMP	0.112989323843416	0.0227272727272727	0.138755980861244
POMT1	0.737804878048781	0.52	0.882352941176471
POMT2	0.136363636363636	NA	0.0833333333333333
POMZP3	0.852380952380952	1	0.771739130434783
PON2	0.3	NA	0.834877384196185
POP1	0.818181818181818	1	1
POP4	0.838028169014085	0.833333333333333	0.877358490566038
POT1	0.619047619047619	NA	0.555555555555556
POU2F1	0.571428571428571	NA	0.633333333333333
POU3F2	0.439467312348668	NA	0.601410934744268
POU3F3	0.585534213685474	0.838095238095238	0.712087912087912
POU6F1	0.535714285714286	0	0.2
PPA1	0.902147971360382	0.921052631578947	0.908775981524249
PPA2	0.952380952380952	NA	0.857142857142857
PPAN	0.0240963855421687	NA	0
PPAT	0.503401360544218	0.466666666666667	0.583333333333333
PPCS	0.582456140350877	0.575	0.536666666666667
PPFIA1	0.289036544850498	0.19047619047619	0.224489795918367
PPFIA2	0.380952380952381	0.45	0.420731707317073
PPFIBP1	0.407249466950959	0.285714285714286	0.523809523809524
PPHLN1	0.520833333333333	0.5	0.490740740740741
PPIA	0.0257295262001883	0.0869565217391304	0.02479815455594
PPID	0.721611721611722	0.971428571428571	0.711213517665131
PPIE	0.578231292517007	0.5	0.222222222222222
PPIG	0.360703812316716	0.502392344497608	0.356290174471993
PPIH	0.929133858267717	1	0.855072463768116
PPIL1	0.971264367816092	0.96	0.879310344827586
PPIL2	0.557692307692308	0.5	0.740740740740741
